source,source_issue_url,external_issue_id,comicvine_volume_id,series_year,series_title,series_gcd_id,issue_title,issue_number,publisher,cover_date,in_store_date,description,original_cover_url,storage_path
comicvine,https://comicvine.gamespot.com/api/issue/4000-172731/,172731,20559,1989,The Transformers,11216,"A Small War, Part 1",232,Marvel UK/Panini UK,1989-08-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968446-232.jpg,comicvine/the-transformers/vol-20559/172731-a-small-war-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172732/,172732,20559,1989,The Transformers,11216,"A Small War, Part 2",233,Marvel UK/Panini UK,1989-09-02,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968447-233.jpg,comicvine/the-transformers/vol-20559/172732-a-small-war-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172733/,172733,20559,1989,The Transformers,11216,"King 'Con, Part 3/Prime's Rib",234,Marvel UK/Panini UK,1989-09-09,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968448-234.jpg,comicvine/the-transformers/vol-20559/172733-king-con-part-3-prime-s-rib.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172734/,172734,20559,1989,The Transformers,11216,"King 'Con, Part 4/Deathbringer",235,Marvel UK/Panini UK,1989-09-16,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968449-235.jpg,comicvine/the-transformers/vol-20559/172734-king-con-part-4-deathbringer.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172735/,172735,20559,1989,The Transformers,11216,The Interplanetary Wrestling Championship,236,Marvel UK/Panini UK,1989-09-23,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968450-236.jpg,comicvine/the-transformers/vol-20559/172735-the-interplanetary-wrestling-championship.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172736/,172736,20559,1989,The Transformers,11216,The Way of the Warrior,237,Marvel UK/Panini UK,1989-09-30,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968451-237.jpg,comicvine/the-transformers/vol-20559/172736-the-way-of-the-warrior.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172737/,172737,20559,1989,The Transformers,11216,Survival Run,238,Marvel UK/Panini UK,1989-10-07,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968452-238.jpg,comicvine/the-transformers/vol-20559/172737-survival-run.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172738/,172738,20559,1989,The Transformers,11216,Savage Place!,239,Marvel UK/Panini UK,1989-10-14,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968453-239.jpg,comicvine/the-transformers/vol-20559/172738-savage-place.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171931/,171931,20559,1985,The Transformers,11216,The Worse of Two Evils!; part 1,24,Marvel UK/Panini UK,1985-08-10,,"<p>Reprints Issue <a data-ref-id=""4000-57425"" href=""/the-transformers-the-worst-of-two-evils/4000-57425/"">#6</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961983-24.jpg,comicvine/the-transformers/vol-20559/171931-the-worse-of-two-evils-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172740/,172740,20559,1989,The Transformers,11216,Out to Lunch!,240,Marvel UK/Panini UK,1989-10-21,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968456-240.jpg,comicvine/the-transformers/vol-20559/172740-out-to-lunch.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172741/,172741,20559,1989,The Transformers,11216,Rage!,241,Marvel UK/Panini UK,1989-10-28,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968458-241.jpg,comicvine/the-transformers/vol-20559/172741-rage.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172742/,172742,20559,1989,The Transformers,11216,Assault on the Ark!,242,Marvel UK/Panini UK,1989-11-04,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968460-242.jpg,comicvine/the-transformers/vol-20559/172742-assault-on-the-ark.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172743/,172743,20559,1989,The Transformers,11216,The Resurrection Gambit/Mind Games,243,Marvel UK/Panini UK,1989-10-11,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968461-243.jpg,comicvine/the-transformers/vol-20559/172743-the-resurrection-gambit-mind-games.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172744/,172744,20559,1989,The Transformers,11216,Two Megatrons!,244,Marvel UK/Panini UK,1989-11-18,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968462-244.jpg,comicvine/the-transformers/vol-20559/172744-two-megatrons.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172745/,172745,20559,1989,The Transformers,11216,Underworld!,245,Marvel UK/Panini UK,1989-11-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968463-245.jpg,comicvine/the-transformers/vol-20559/172745-underworld.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172746/,172746,20559,1989,The Transformers,11216,Demons!,246,Marvel UK/Panini UK,1989-12-02,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968464-246.jpg,comicvine/the-transformers/vol-20559/172746-demons.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172747/,172747,20559,1989,The Transformers,11216,Dawn of Darkness,247,Marvel UK/Panini UK,1989-12-09,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968465-247.jpg,comicvine/the-transformers/vol-20559/172747-dawn-of-darkness.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172748/,172748,20559,1989,The Transformers,11216,Fallen Star!,248,Marvel UK/Panini UK,1989-12-16,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968466-248.jpg,comicvine/the-transformers/vol-20559/172748-fallen-star.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172749/,172749,20559,1989,The Transformers,11216,Whose Lifeforce Is It Anyway?,249,Marvel UK/Panini UK,1989-12-23,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968467-249.jpg,comicvine/the-transformers/vol-20559/172749-whose-lifeforce-is-it-anyway.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171933/,171933,20559,1985,The Transformers,11216,The Worse of Two Evils!; part 2,25,Marvel UK/Panini UK,1985-08-24,,"<p>Reprints Issue <a data-ref-id=""4000-57425"" href=""/the-transformers-the-worst-of-two-evils/4000-57425/"" slug=""the-transformers-the-worst-of-two-evils"">#6</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961985-25.jpg,comicvine/the-transformers/vol-20559/171933-the-worse-of-two-evils-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172750/,172750,20559,1989,The Transformers,11216,The Greatest Gift of All,250,Marvel UK/Panini UK,1989-12-30,,<br />,https://comicvine.gamespot.com/a/uploads/original/11/117127/2955119-250-1.jpg,comicvine/the-transformers/vol-20559/172750-the-greatest-gift-of-all.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172752/,172752,20559,1990,The Transformers,11216,The Void!,251,Marvel UK/Panini UK,1990-01-06,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968471-251.jpg,comicvine/the-transformers/vol-20559/172752-the-void.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172753/,172753,20559,1990,The Transformers,11216,Edge of Impact,252,Marvel UK/Panini UK,1990-01-13,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968472-252.jpg,comicvine/the-transformers/vol-20559/172753-edge-of-impact.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172754/,172754,20559,1990,The Transformers,11216,Shadow of Evil,253,Marvel UK/Panini UK,1990-01-20,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968473-253.jpg,comicvine/the-transformers/vol-20559/172754-shadow-of-evil.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172755/,172755,20559,1990,The Transformers,11216,"Yesterday's Heros, part 3/White Fire",254,Marvel UK/Panini UK,1990-01-27,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968474-254.jpg,comicvine/the-transformers/vol-20559/172755-yesterday-s-heros-part-3-white-fire.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172756/,172756,20559,1990,The Transformers,11216,"..Perchance to Dream, Part 1",255,Marvel UK/Panini UK,1990-02-03,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968475-255.jpg,comicvine/the-transformers/vol-20559/172756-perchance-to-dream-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172757/,172757,20559,1990,The Transformers,11216,"..Perchance to Dream, Part 2",256,Marvel UK/Panini UK,1990-02-10,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968476-256.jpg,comicvine/the-transformers/vol-20559/172757-perchance-to-dream-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172758/,172758,20559,1990,The Transformers,11216,"..Perchance to Dream, Part 3",257,Marvel UK/Panini UK,1990-02-17,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968478-257.jpg,comicvine/the-transformers/vol-20559/172758-perchance-to-dream-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172759/,172759,20559,1990,The Transformers,11216,"..Perchance to Dream, Part 4",258,Marvel UK/Panini UK,1990-02-24,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968479-258.jpg,comicvine/the-transformers/vol-20559/172759-perchance-to-dream-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172760/,172760,20559,1990,The Transformers,11216,"Primal Scream, Part 1 / Perchance to Dream, Part 5",259,Marvel UK/Panini UK,1990-03-03,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968480-259.jpg,comicvine/the-transformers/vol-20559/172760-primal-scream-part-1-perchance-to-dream-part-5.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171934/,171934,20559,1985,The Transformers,11216,Warrior School!,26,Marvel UK/Panini UK,1985-09-07,,"<p>Reprints Issue <a data-ref-id=""4000-57426"" href=""/the-transformers-warrior-school/4000-57426/"" slug=""the-transformers-warrior-school"">#7</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961986-26.jpg,comicvine/the-transformers/vol-20559/171934-warrior-school.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172761/,172761,20559,1990,The Transformers,11216,"Primal Scream, Part 2 / Perchance to Dream, Part 6",260,Marvel UK/Panini UK,1990-03-10,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968483-260.jpg,comicvine/the-transformers/vol-20559/172761-primal-scream-part-2-perchance-to-dream-part-6.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172762/,172762,20559,1990,The Transformers,11216,"Primal Scream, Part 3 / Starting Over",261,Marvel UK/Panini UK,1990-03-17,,"<p><b>Primal Scream (Part 3)</b></p><p>Under the surface of Cybertron, Autobots and Mayhem Attack Squad battle in the presence of a dormant Primus, their god - who must not be awakened at any cost!</p><p><b>Starting Over (Part 1)</b></p><p>In the Arizona desert Wheeljack and Prowl stumble across the Decepticons latest scheme to bring the Autobots and humans to their knees.</p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/968490-261.jpg,comicvine/the-transformers/vol-20559/172762-primal-scream-part-3-starting-over.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172763/,172763,20559,1990,The Transformers,11216,"Bird of Prey!, Part 1 / Two Steps Back",262,Marvel UK/Panini UK,1990-03-24,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968491-262.jpg,comicvine/the-transformers/vol-20559/172763-bird-of-prey-part-1-two-steps-back.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172764/,172764,20559,1990,The Transformers,11216,"Bird of Prey!, Part 2 / Break-Away!",263,Marvel UK/Panini UK,1990-03-31,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968492-263.jpg,comicvine/the-transformers/vol-20559/172764-bird-of-prey-part-2-break-away.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172765/,172765,20559,1990,The Transformers,11216,"Bird of Prey!, Part 3 / Desert Island Risks!",264,Marvel UK/Panini UK,1990-04-07,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968493-264.jpg,comicvine/the-transformers/vol-20559/172765-bird-of-prey-part-3-desert-island-risks.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172766/,172766,20559,1990,The Transformers,11216,Once upon a Time...,265,Marvel UK/Panini UK,1990-04-14,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968494-265.jpg,comicvine/the-transformers/vol-20559/172766-once-upon-a-time.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172767/,172767,20559,1990,The Transformers,11216,Life in the Slow Lane,266,Marvel UK/Panini UK,1990-04-21,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968495-266.jpg,comicvine/the-transformers/vol-20559/172767-life-in-the-slow-lane.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172768/,172768,20559,1990,The Transformers,11216,Snow Fun!,267,Marvel UK/Panini UK,1990-04-28,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968496-267.jpg,comicvine/the-transformers/vol-20559/172768-snow-fun.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172769/,172769,20559,1990,The Transformers,11216,Flashback!,268,Marvel UK/Panini UK,1990-05-05,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968497-268.jpg,comicvine/the-transformers/vol-20559/172769-flashback.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172770/,172770,20559,1990,The Transformers,11216,Mystery!,269,Marvel UK/Panini UK,1990-05-12,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968498-269.jpg,comicvine/the-transformers/vol-20559/172770-mystery.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171935/,171935,20559,1985,The Transformers,11216,Repeat Performance!; part 1,27,Marvel UK/Panini UK,1985-09-21,,"<p>Reprints Issue <a data-ref-id=""4000-57427"" href=""/the-transformers-repeat-perfromance/4000-57427/"" slug=""the-transformers-repeat-perfromance"">#8</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961987-27.jpg,comicvine/the-transformers/vol-20559/171935-repeat-performance-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172772/,172772,20559,1990,The Transformers,11216,The Bad Guy's Ball!,270,Marvel UK/Panini UK,1990-05-19,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968500-270.jpg,comicvine/the-transformers/vol-20559/172772-the-bad-guy-s-ball.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172773/,172773,20559,1990,The Transformers,11216,The Living Nightlights!,271,Marvel UK/Panini UK,1990-05-26,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968501-271.jpg,comicvine/the-transformers/vol-20559/172773-the-living-nightlights.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172774/,172774,20559,1990,The Transformers,11216,Cry Wolf,272,Marvel UK/Panini UK,1990-06-02,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968502-272.jpg,comicvine/the-transformers/vol-20559/172774-cry-wolf.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172775/,172775,20559,1990,The Transformers,11216,Wolf in the Fold!,273,Marvel UK/Panini UK,1990-06-09,,,https://comicvine.gamespot.com/a/uploads/original/7/72648/1447955-transformers273.jpg,comicvine/the-transformers/vol-20559/172775-wolf-in-the-fold.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172776/,172776,20559,1990,The Transformers,11216,Where Wolf?,274,Marvel UK/Panini UK,1990-06-16,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/968504-274.jpg,comicvine/the-transformers/vol-20559/172776-where-wolf.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172777/,172777,20559,1990,The Transformers,11216,Secrets,275,Marvel UK/Panini UK,1990-06-23,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/968505-275.jpg,comicvine/the-transformers/vol-20559/172777-secrets.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172870/,172870,20559,1990,The Transformers,11216,Bugged!,276,Marvel UK/Panini UK,1990-06-30,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969461-276.jpg,comicvine/the-transformers/vol-20559/172870-bugged.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172871/,172871,20559,1990,The Transformers,11216,Internal Affairs!,277,Marvel UK/Panini UK,1990-07-07,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969462-277.jpg,comicvine/the-transformers/vol-20559/172871-internal-affairs.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172872/,172872,20559,1990,The Transformers,11216,The House that Wheeljack Built!,278,Marvel UK/Panini UK,1990-07-14,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969463-278.jpg,comicvine/the-transformers/vol-20559/172872-the-house-that-wheeljack-built.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172873/,172873,20559,1990,The Transformers,11216,Divide and Conquer!,279,Marvel UK/Panini UK,1990-07-21,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969464-279.jpg,comicvine/the-transformers/vol-20559/172873-divide-and-conquer.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171936/,171936,20559,1985,The Transformers,11216,Repeat Performance!; part 2,28,Marvel UK/Panini UK,1985-09-28,,"<p>Reprints Issue <a data-ref-id=""4000-57427"" href=""/the-transformers-repeat-perfromance/4000-57427/"" slug=""the-transformers-repeat-perfromance"">#8</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"" slug=""the-transformers"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961988-28.jpg,comicvine/the-transformers/vol-20559/171936-repeat-performance-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172874/,172874,20559,1990,The Transformers,11216,"The 4,000,000 Year Itch!",280,Marvel UK/Panini UK,1990-07-28,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969466-280.jpg,comicvine/the-transformers/vol-20559/172874-the-4-000-000-year-itch.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172875/,172875,20559,1990,The Transformers,11216,Makin' Tracks!,281,Marvel UK/Panini UK,1990-08-04,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969467-281.jpg,comicvine/the-transformers/vol-20559/172875-makin-tracks.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172876/,172876,20559,1990,The Transformers,11216,"Kings of the Wild Frontier, Part 1 / Shut Up!",282,Marvel UK/Panini UK,1990-08-11,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969468-282.jpg,comicvine/the-transformers/vol-20559/172876-kings-of-the-wild-frontier-part-1-shut-up.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172877/,172877,20559,1990,The Transformers,11216,"Kings of the Wild Frontier, Part 2 / Manoeuvres!",283,Marvel UK/Panini UK,1990-08-18,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969470-283.jpg,comicvine/the-transformers/vol-20559/172877-kings-of-the-wild-frontier-part-2-manoeuvres.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172878/,172878,20559,1990,The Transformers,11216,"Kings of the Wild Frontier, Part 3 / Assassins",284,Marvel UK/Panini UK,1990-08-25,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969471-284.jpg,comicvine/the-transformers/vol-20559/172878-kings-of-the-wild-frontier-part-3-assassins.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172879/,172879,20559,1990,The Transformers,11216,"Kings of the Wild Frontier, Part 4 / External Forces!",285,Marvel UK/Panini UK,1990-09-01,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969472-285.jpg,comicvine/the-transformers/vol-20559/172879-kings-of-the-wild-frontier-part-4-external-forces.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172880/,172880,20559,1990,The Transformers,11216,The Lesser Evil,286,Marvel UK/Panini UK,1990-09-08,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969473-286.jpg,comicvine/the-transformers/vol-20559/172880-the-lesser-evil.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172881/,172881,20559,1990,The Transformers,11216,Inside Story,287,Marvel UK/Panini UK,1990-09-15,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969474-287.jpg,comicvine/the-transformers/vol-20559/172881-inside-story.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172882/,172882,20559,1990,The Transformers,11216,Front Line,288,Marvel UK/Panini UK,1990-09-22,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969475-288.jpg,comicvine/the-transformers/vol-20559/172882-front-line.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172883/,172883,20559,1990,The Transformers,11216,End of the Road,289,Marvel UK/Panini UK,1990-09-29,,  ,https://comicvine.gamespot.com/a/uploads/original/5/51078/969476-289.jpg,comicvine/the-transformers/vol-20559/172883-end-of-the-road.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171937/,171937,20559,1985,The Transformers,11216,"Decepticon Dam-Busters!, Part 1",29,Marvel UK/Panini UK,1985-10-05,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961989-29.jpg,comicvine/the-transformers/vol-20559/171937-decepticon-dam-busters-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172884/,172884,20559,1990,The Transformers,11216,"Dark Creation, Part 1",290,Marvel UK/Panini UK,1990-10-06,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969477-290.jpg,comicvine/the-transformers/vol-20559/172884-dark-creation-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172885/,172885,20559,1990,The Transformers,11216,"Dark Creation, Part 2",291,Marvel UK/Panini UK,1990-10-13,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969478-291.jpg,comicvine/the-transformers/vol-20559/172885-dark-creation-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172886/,172886,20559,1990,The Transformers,11216,"Dark Creation, Part 3",292,Marvel UK/Panini UK,1990-10-20,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969480-292.jpg,comicvine/the-transformers/vol-20559/172886-dark-creation-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172887/,172887,20559,1990,The Transformers,11216,"Dark Creation, Part 4",293,Marvel UK/Panini UK,1990-10-27,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969481-293.jpg,comicvine/the-transformers/vol-20559/172887-dark-creation-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172888/,172888,20559,1990,The Transformers,11216,"All Fall Down, Part 1",294,Marvel UK/Panini UK,1990-11-03,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969482-294.jpg,comicvine/the-transformers/vol-20559/172888-all-fall-down-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172889/,172889,20559,1990,The Transformers,11216,"All Fall Down, Part 2",295,Marvel UK/Panini UK,1990-11-10,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969483-295.jpg,comicvine/the-transformers/vol-20559/172889-all-fall-down-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172890/,172890,20559,1990,The Transformers,11216,"All Fall Down, Part 3",296,Marvel UK/Panini UK,1990-11-17,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969484-296.jpg,comicvine/the-transformers/vol-20559/172890-all-fall-down-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172891/,172891,20559,1990,The Transformers,11216,"All Fall Down, Part 4",297,Marvel UK/Panini UK,1990-11-24,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969485-297.jpg,comicvine/the-transformers/vol-20559/172891-all-fall-down-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172892/,172892,20559,1990,The Transformers,11216,"Rhythms of Darkness, Part 1",298,Marvel UK/Panini UK,1990-12-01,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969486-298.jpg,comicvine/the-transformers/vol-20559/172892-rhythms-of-darkness-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172893/,172893,20559,1990,The Transformers,11216,"Rhythms of Darkness, Part 2",299,Marvel UK/Panini UK,1990-12-08,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969494-299.jpg,comicvine/the-transformers/vol-20559/172893-rhythms-of-darkness-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171909/,171909,20559,1984,The Transformers,11216,Power Play!; part 1,3,Marvel UK/Panini UK,1984-10-18,,"<p>Reprints Issue <a data-ref-id=""4000-57421"" href=""/the-transformers-power-play/4000-57421/"">#2</a> of <a data-ref-id=""4050-3370"" href=""/the-transformers/4050-3370/"">The Transformers</a></p>",https://comicvine.gamespot.com/a/uploads/original/5/51078/961944-3.jpg,comicvine/the-transformers/vol-20559/171909-power-play-part-1.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-171938/,171938,20559,1985,The Transformers,11216,"Decepticon Dam-Busters!, Part 2",30,Marvel UK/Panini UK,1985-10-12,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/961990-30.jpg,comicvine/the-transformers/vol-20559/171938-decepticon-dam-busters-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172894/,172894,20559,1990,The Transformers,11216,"Rhythms of Darkness, Part 3",300,Marvel UK/Panini UK,1990-12-15,,  ,https://comicvine.gamespot.com/a/uploads/original/11/117127/2955115-300-1.jpg,comicvine/the-transformers/vol-20559/172894-rhythms-of-darkness-part-3.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172895/,172895,20559,1990,The Transformers,11216,"Rhythms of Darkness, Part 4",301,Marvel UK/Panini UK,1990-12-22,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969497-301.jpg,comicvine/the-transformers/vol-20559/172895-rhythms-of-darkness-part-4.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172896/,172896,20559,1990,The Transformers,11216,The Human Factor! Part 1 / Dreadwind's Xmas!,302,Marvel UK/Panini UK,1990-12-29,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969498-302.jpg,comicvine/the-transformers/vol-20559/172896-the-human-factor-part-1-dreadwind-s-xmas.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172897/,172897,20559,1991,The Transformers,11216,The Human Factor! Part 2,303,Marvel UK/Panini UK,1991-01-05,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969500-303.jpg,comicvine/the-transformers/vol-20559/172897-the-human-factor-part-2.jpg
comicvine,https://comicvine.gamespot.com/api/issue/4000-172898/,172898,20559,1991,The Transformers,11216,"The Human Factor!, Part 3",304,Marvel UK/Panini UK,1991-01-12,,,https://comicvine.gamespot.com/a/uploads/original/5/51078/969501-304.jpg,comicvine/the-transformers/vol-20559/172898-the-human-factor-part-3.jpg
